target	Percentile	GrowthRate	CellNum	FinalGR	FinalCN	GRCI	CNCI	GRPRaw	GRPFdr	GRPBon	CNPRaw	CNPFdr	CNPBon
28	Arid1aV2	0.99	1.3918834014567	9271.94855265973	1.01770568553561	1.15123786556579	0.0229763614163952	0.24023468422803	0.0654726512596637	0.402995456891378	1	0.10861958863448	0.635691690860812	1
29	Arid1bV1	0.5	0.922170511536205	403.716697284458	1.00029755927708	1.01685941591509	0.00425441395008497	0.0247594212950289	0.445481818636105	1	1	0.0910001340578039	0.563270183952919	1
30	Arid1bV1	0.6	0.954444288080191	481.595847254593	1.00177814958723	1.01149540921782	0.00543191182137924	0.0288730465914105	0.260562965304599	1	1	0.217593258487084	0.930308901555557	1
31	Arid1bV1	0.7	0.985047856170867	625.027060301399	1.00110883180464	1.01291842704983	0.00619946423867507	0.0427026823594655	0.362957652124235	1	1	0.276610743426533	1	1
32	Arid1bV1	0.8	1.02504842863043	795.196583217325	0.990683193651952	0.953679317312964	0.00708035473151078	0.0583040461728109	0.99504708973379	1	1	0.940283360975297	1	1
33	Arid1bV1	0.9	1.1021492445926	1246.67994568139	0.986646601290583	0.835688301425223	0.0102289070724132	0.0952436444257895	0.994746718126769	1	1	0.999639330891237	1	1
34	Arid1bV1	0.95	1.17220173406403	2037.45440130379	0.978926301445084	0.843410120582635	0.0111775583358072	0.111407977704883	0.999890187036567	1	1	0.997064361355398	1	1
35	Arid1bV1	0.99	1.32744702420301	5276.57981924828	0.970591633153233	0.655158778556463	0.0200310014555559	0.181615304814812	0.997996178531178	1	1	0.999900994626784	1	1
36	Arid1bV2	0.5	0.917514338219373	387.704670862232	0.99524691110938	0.976529204296799	0.00404886172692601	0.0258203624175345	0.989301555371835	1	1	0.962596555730719	1	1
37	Arid1bV2	0.6	0.944522875635309	470.065939805445	0.991364703433847	0.987279152952312	0.00436723156286162	0.0379560392678217	0.999946795776637	1	1	0.744373477496721	1	1
38	Arid1bV2	0.7	0.978526480423395	603.190040334295	0.994481126546043	0.977529367405168	0.00511918787384236	0.0362359931987902	0.982700853210324	1	1	0.887899600406828	1	1
39	Arid1bV2	0.8	1.03809254057839	827.35002504015	1.00328999555713	0.992240942317423	0.00601036689355181	0.0439765067301102	0.141662896200316	0.66984972110613	1	0.635259272784009	1	1
40	Arid1bV2	0.9	1.11270650780122	1463.992434241	0.996097488196163	0.981359614316688	0.0107409768310101	0.0796071282306916	0.761806457126636	1	1	0.676862548366208	1	1
41	Arid1bV2	0.95	1.18717822357366	2256.75438201349	0.991433431453725	0.934189979535934	0.0125575362324241	0.123821638774059	0.909402306879965	1	1	0.851229547612956	1	1
42	Arid1bV2	0.99	1.33233080644148	7551.37887448042	0.974162516278793	0.937605860101721	0.0163158321844127	0.214101686432451	0.999044814643172	1	1	0.716064210946952	1	1
43	Arid2V1	0.5	0.918683642328014	385.295853880425	0.996515279628319	0.970462008548785	0.00432583295702673	0.0316762364550434	0.942820350121953	1	1	0.966202245794605	1	1
44	Arid2V1	0.6	0.953293559147978	480.440595194889	1.00057035242737	1.00906903415345	0.00594870855848772	0.0472419880062997	0.425469059802059	1	1	0.353361519277918	1	1
45	Arid2V1	0.7	0.992346758632801	605.326746405763	1.00852674116949	0.980992111805284	0.00645899770037441	0.047912966951841	0.00483428952905522	0.0605558372586917	1	0.78158733994512	1	1
46	Arid2V1	0.8	1.03571273013349	818.963878316995	1.00098996938667	0.982183435971676	0.0071812532137467	0.0709790647063147	0.393505050688816	1	1	0.688634181374982	1	1
47	Arid2V1	0.9	1.11576401101739	1406.56220670802	0.998834572281163	0.942862348467699	0.0123890483787099	0.0996012263822511	0.573140598163205	1	1	0.869574435589889	1	1
48	Arid2V1	0.95	1.19497684870281	2488.01118146183	0.99794620057203	1.02991939806106	0.0156741454654867	0.148297916067265	0.60134145120671	1	1	0.346261355137886	1	1
49	Arid2V1	0.99	1.32023104863769	6455.36921302502	0.965315516380932	0.801521431232511	0.0203513206426372	0.256327921748931	0.99958171368351	1	1	0.93544961927714	1	1
50	Arid2V2	0.5	0.920129855968703	391.721616504537	0.998084017683675	0.986646866080599	0.00421727888684305	0.0273182941765838	0.813390988340802	1	1	0.830979849352237	1	1
51	Arid2V2	0.6	0.949717211086715	481.120301684313	0.996816642139784	1.01049662120095	0.0047827239836517	0.0323277924110621	0.903979746260131	1	1	0.262258168124628	1	1
52	Arid2V2	0.7	0.982851844519489	605.106337758258	0.998877014695277	0.98063491770167	0.00600944376797661	0.0398280657119037	0.642916469419569	1	1	0.829701241578498	1	1
53	Arid2V2	0.8	1.03035142237152	781.266806383723	0.995808402011482	0.936973334991909	0.0070494194310748	0.0578523892792716	0.878075420210493	1	1	0.983631783457047	1	1
54	Arid2V2	0.9	1.10224574879894	1388.68763927018	0.986732992083538	0.93088047055863	0.0109418060205344	0.118768177759188	0.991261408323208	1	1	0.872994575403321	1	1
55	Arid2V2	0.95	1.18322297578038	2198.35903251468	0.988130334400498	0.910017056337879	0.0146952721813578	0.152372234839408	0.943304223541613	1	1	0.876460179115947	1	1
56	Arid2V2	0.99	1.34646469694379	6451.82457544654	0.984496816341488	0.801081316516939	0.0171050828108629	0.29559616934087	0.962170205665568	1	1	0.906409377165898	1	1
57	Atf7ipV1	0.5	0.923785542067568	399.453297251996	1.00204941652959	1.0061209983664	0.00420454480767603	0.0232667003672226	0.169697688895487	0.766111166949865	1	0.303054203511893	1	1
58	Atf7ipV1	0.6	0.952476213641399	482.332981429618	0.999712472214368	1.01304361159179	0.00410909332839532	0.0277286433882106	0.554543144592907	1	1	0.178267396260484	0.800521515282927	1
59	Atf7ipV1	0.7	0.983388686009464	591.80593128683	0.999422609260583	0.95908028805785	0.00556714219327704	0.0400944840338967	0.58054170891537	1	1	0.977268266127138	1	1
60	Atf7ipV1	0.8	1.04032354290133	857.934096518196	1.00544620246853	1.02892042135872	0.00757392084599404	0.0538059204427532	0.0793609437092857	0.456965433938952	1	0.146058123719943	0.739944936793091	1
61	Atf7ipV1	0.9	1.12090077398666	1483.21264830687	1.00343301459751	0.994243520969215	0.00924170047511597	0.0975647425249975	0.233281932805508	0.951790285846472	1	0.546032337502034	1	1
62	Atf7ipV1	0.95	1.20223027575222	2639.2985041479	1.00400366517726	1.09254522123906	0.0131167413285844	0.123290284993159	0.274834195373381	1	1	0.0706141698762809	0.475646389544005	1
63	Atf7ipV1	0.99	1.37837351570854	8084.46259088113	1.00782764005964	1.00379541630466	0.018283960579028	0.15313630951798	0.200705014594835	0.852996312028047	1	0.48062790462667	1	1
64	Atf7ipV2	0.5	0.922170055820943	384.099691052304	1.00029706495325	0.967449179396748	0.00380245047030604	0.0289355047466183	0.43915015338409	1	1	0.986269096826258	1	1
65	Atf7ipV2	0.6	0.949560796985347	454.967049965524	0.996652470976527	0.95556696555612	0.00439779154238759	0.0328337805560823	0.932140051676767	1	1	0.996004064372223	1	1
66	Atf7ipV2	0.7	0.981965215500555	594.478403976624	0.997975929396905	0.963411295473712	0.00551143620262991	0.0397496903232153	0.764178531020855	1	1	0.964395032075747	1	1
67	Atf7ipV2	0.8	1.02872643416355	788.275972696662	0.994237892304278	0.945379428636341	0.00649255164316055	0.045744204307793	0.959025727987064	1	1	0.990366525669316	1	1
68	Atf7ipV2	0.9	1.10156395605733	1443.49415681922	0.986122649614409	0.96761898208779	0.0101102298498414	0.0694470715033187	0.996430668036084	1	1	0.819611960288262	1	1
69	Atf7ipV2	0.95	1.17679266421217	2337.88808973428	0.982760268022262	0.967775511643214	0.0111527959453688	0.0881531576592725	0.998776106575915	1	1	0.763152573433994	1	1
70	Atf7ipV2	0.99	1.35208072991043	7028.46510413266	0.98860310044138	0.872679040304234	0.0159260256713247	0.108082186638788	0.919632669046204	1	1	0.989524951839033	1	1
71	AtmV1	0.5	0.91926237888442	385.314986323054	0.997143047224002	0.970510198293146	0.00403188148867103	0.0257187863325985	0.917558886481311	1	1	0.987692279530007	1	1
72	AtmV1	0.6	0.946264846544836	458.357177120773	0.993193064100021	0.962687247165164	0.00410902448080847	0.0355297927402077	0.999416654511258	1	1	0.980222059118412	1	1
73	AtmV1	0.7	0.98031225889053	570.977867552446	0.996296021714735	0.925326342194846	0.00508978617931821	0.0365494010134724	0.923115789972312	1	1	0.999968919464805	1	1
74	AtmV1	0.8	1.02252042445046	790.198437177625	0.988239942011711	0.947685040421474	0.00647598725391471	0.0556873319107193	0.999814048437244	1	1	0.967211507170542	1	1
75	AtmV1	0.9	1.09169525664671	1252.08270215426	0.977288166643597	0.839309936950417	0.00941822213794724	0.0869925013375326	0.999998857866009	1	1	0.999852957870537	1	1
76	AtmV1	0.95	1.16260795355973	2016.56030740284	0.97091436647431	0.834760950203563	0.0109101854841178	0.169764803030653	0.999999913013954	1	1	0.971788130955733	1	1
77	AtmV1	0.99	1.35359961987457	7500.55048934316	0.989713669725122	0.931294828360849	0.0255827703128398	0.386104151135403	0.784674331460016	1	1	0.636369581525173	1	1
78	AtmV2	0.5	0.92740081227496	413.815737840595	1.0059709754163	1.04229632390104	0.00387593273389947	0.0224120258953616	0.00126624946798113	0.0200911582253006	0.904102120138528	0.000108249823236116	0.00286260643668839	0.0772903737905865
79	AtmV2	0.6	0.959365378848696	509.238101455899	1.00694329255638	1.06955241569834	0.00361235089837957	0.0342492026882634	8.25073125672947e-05	0.00196367403910161	0.0589102211730484	3.44114988408515e-05	0.000994327185568486	0.0245698101723679
80	AtmV2	0.7	0.996723086932367	646.340667232487	1.01297442448166	1.0474592438858	0.00476947685787041	0.0289969054056531	4.86233915200114e-08	6.50930517456065e-06	3.47171015452881e-05	0.000668464141319052	0.0136366684829086	0.477283396901803
81	AtmV2	0.8	1.04464428251993	864.355239589553	1.00962208724113	1.03662129868881	0.00626350852914797	0.0543788069606157	0.00130203544107771	0.0202098544549888	0.929653304929486	0.093424507796844	0.57012904758074	1
82	AtmV2	0.9	1.119046629477	1555.37639395258	1.00177318006264	1.04261712177354	0.0101605145223671	0.0740269992701906	0.366155560889698	1	1	0.129582662875385	0.685205141537951	1
83	AtmV2	0.95	1.18548036989662	2363.54834212117	0.990015523962071	0.978397647061783	0.0129711910008816	0.144255902707107	0.934311648035247	1	1	0.615433985074604	1	1
84	AtmV2	0.99	1.40910062773516	9130.58969418383	1.03029443331032	1.13368625065051	0.0198071883420649	0.323728294329132	0.00135988304047644	0.0206586487425569	0.970956490900175	0.20914311075632	0.910537689512272	1
85	Bap1V1	0.5	0.931074524365156	405.327610446879	1.00995592743042	1.0209168954012	0.00389333647665354	0.0212078826526679	2.69258594148483e-07	2.40313295277521e-05	0.000192250636222017	0.0266114840725992	0.267614079265293	1
86	Bap1V1	0.6	0.952640966376124	487.567995175231	0.999885395549751	1.02403870717051	0.00473480771532138	0.0263359358069074	0.518919183469494	1	1	0.0368047266838589	0.341280192886692	1
87	Bap1V1	0.7	0.988741700029527	587.582424756806	1.0048629029262	0.95223567625982	0.00495332619285438	0.0353326312168727	0.0271635014522223	0.21081239170529	1	0.995970892043913	1	1
88	Bap1V1	0.8	1.03029798613083	810.655220893757	0.995756757246118	0.972218862548685	0.00726484050490233	0.0510374390248848	0.873853033809657	1	1	0.856987899847251	1	1
89	Bap1V1	0.9	1.10351939386955	1330.63163978053	0.987873162152459	0.891963730324606	0.0108984071544398	0.073042545337752	0.985405496004315	1	1	0.998128286795496	1	1
90	Bap1V1	0.95	1.16451616406982	1947.78786949108	0.972507946659987	0.806292401354174	0.0127626743520768	0.111340395433814	0.999987894534832	1	1	0.999675144363698	1	1
91	Bap1V1	0.99	1.27461235737297	5063.91836595086	0.931960422543179	0.628753981744685	0.0170929662887975	0.155362871338412	0.999999999999997	1	1	0.999998589921052	1	1
92	Bap1V2	0.5	0.929890010940212	428.824863226408	1.00867106104934	1.0801004835404	0.00420863983618802	0.0318687399907378	2.69328170456796e-05	0.000801251307108968	0.0192300313706152	4.18873779238734e-07	2.71887162160414e-05	0.000299075878376456
93	Bap1V2	0.6	0.958509764138112	512.748796837576	1.00604524525049	1.07692592666603	0.00534186906868013	0.0359656685432411	0.0132747672963655	0.12286942330111	1	1.3813891853077e-05	0.000469672323004618	0.00986311878309698
94	Bap1V2	0.7	0.990825468487522	656.275753560559	1.00698064674308	1.06356003800371	0.00564236189131045	0.0391137414414726	0.00765665983361077	0.0815948525551953	1	0.000723743953301398	0.0141140287076196	0.516753182657198
95	Bap1V2	0.8	1.03942448212	861.728023149685	1.00457728312652	1.03347047783057	0.00746260218606998	0.0492692149880227	0.114644722493169	0.600204584549451	1	0.0915116825469729	0.563270183952919	1
96	Bap1V2	0.9	1.12253116692533	1606.0586276686	1.0048925461987	1.07659099770962	0.0111388242073543	0.0616763989727744	0.194647134714808	0.847427159673006	1	0.00746716633665114	0.102529937776325	1
97	Bap1V2	0.95	1.20635206229057	2813.98310718137	1.00744584166794	1.16485641603886	0.0112117563522094	0.104985803213435	0.0965170074984236	0.538383932452144	1	0.00104289839128382	0.0190930628558115	0.74462945137665
98	Bap1V2	0.99	1.38478150333134	10883.2995953578	1.0125129789535	1.35130889966798	0.0206905078388817	0.112771548436799	0.117940068613772	0.605826211787715	1	5.11295362458745e-10	9.1266222198886e-08	3.65064888795544e-07
99	Cdkn2cV1	0.5	0.915581830139798	387.442491318795	0.993150679348443	0.975868840880578	0.00440422266073733	0.0334252698235822	0.998848670536443	1	1	0.921467133851603	1	1
100	Cdkn2cV1	0.6	0.944521816425605	470.065939805445	0.991363591694639	0.987279152952312	0.00532497320520796	0.0419389254576701	0.999260730212498	1	1	0.723912476286198	1	1
101	Cdkn2cV1	0.7	0.981266620595449	591.798463842445	0.997265944064746	0.959068186322579	0.0067515468567644	0.0537043694360886	0.786316972047162	1	1	0.932392786106328	1	1
102	Cdkn2cV1	0.8	1.02500897762275	837.652292315699	0.990645065258025	1.00459645217433	0.00871926232379944	0.105520975767231	0.982262419952788	1	1	0.465980906994879	1	1
103	Cdkn2cV1	0.9	1.09744495070291	1175.45073809031	0.982435306313513	0.787941150514634	0.0122797694489396	0.175054599875169	0.997472735803918	1	1	0.991209307156387	1	1
104	Cdkn2cV1	0.95	1.16894831604568	1967.41382730768	0.976209314790649	0.814416623146847	0.0167499655591278	0.289226084630727	0.997314280179762	1	1	0.89573971382893	1	1
105	Cdkn2cV1	0.99	1.34792735706953	6599.3706050376	0.985566271961416	0.819401152440791	0.0196107431991948	0.617732238945926	0.925430884524888	1	1	0.716684869751986	1	1
106	CicV1	0.5	0.923324370325873	399.453297251996	1.00154917393686	1.0061209983664	0.00388265027268628	0.0217786250750773	0.217096055567108	0.901201067877411	1	0.290861938427056	1	1
107	CicV1	0.6	0.951283814501741	481.595901797245	0.99846093829184	1.01149552377371	0.00368430468027791	0.0346367563469317	0.793538294405397	1	1	0.257684496201351	1	1
108	CicV1	0.7	0.983047713745288	595.925694654955	0.999076077523137	0.965756773758559	0.00541666349874924	0.0362353622881449	0.630930191780644	1	1	0.968004585710686	1	1
109	CicV1	0.8	1.02882673540942	822.615394659529	0.994334830903285	0.986562699774113	0.00728860880924136	0.0515177333616563	0.936175210258587	1	1	0.695402938140772	1	1
110	CicV1	0.9	1.10578579203214	1303.69654808664	0.989902047129028	0.873908301499931	0.00959677298724409	0.0799667002455853	0.980413197729823	1	1	0.999001012121258	1	1
111	CicV1	0.95	1.17162717972857	2209.30991708559	0.978446481006122	0.91455020656226	0.0135636332395271	0.0889779132268095	0.999078936569241	1	1	0.970101185324261	1	1
112	CicV1	0.99	1.3524930602788	6555.26733888896	0.988904584717843	0.813925135215601	0.0189316187418067	0.238913934745105	0.874663017707501	1	1	0.93655970750074	1	1
113	CicV2	0.5	0.924689379511973	391.721616504537	1.00302982782913	0.986646866080599	0.00335232474236824	0.0245507049081213	0.0382432752815677	0.283653693296653	1	0.856798223444112	1	1
114	CicV2	0.6	0.949380256035902	472.942575054688	0.996462976439739	0.993320947883042	0.00464815521277645	0.0361251706561378	0.932080424532766	1	1	0.641464953366167	1	1
115	CicV2	0.7	0.986679920254097	607.168505582033	1.00276750631223	0.983976865468481	0.00487528787564903	0.0372568333643519	0.13293717421003	0.641332043148388	1	0.800369514115708	1	1
116	CicV2	0.8	1.02614732053286	810.655220893757	0.991745244681904	0.972218862548685	0.00589754623508079	0.054860408337755	0.996959659292932	1	1	0.839532376993599	1	1
117	CicV2	0.9	1.10528134161449	1440.05047326979	0.989450461926265	0.965310574010771	0.00955450347944609	0.0665520294521765	0.984772439785028	1	1	0.846520995489526	1	1
118	CicV2	0.95	1.18858981230859	2270.59884298624	0.992612274053331	0.939920934050036	0.0106554136959113	0.111778232585202	0.91291533952807	1	1	0.853937088556193	1	1
119	CicV2	0.99	1.3368631530743	7415.02609108317	0.977476439652124	0.920675817141423	0.0147028730378215	0.128971117494821	0.998661380046821	1	1	0.885995902317707	1	1
120	Dnmt3aV1	0.5	0.920967373775794	381.830357667349	0.998992490691437	0.961733307261997	0.00439564250537137	0.0326439604877951	0.673372357385847	1	1	0.989207677162159	1	1
121	Dnmt3aV1	0.6	0.949021199216759	465.885817775596	0.996086112875915	0.978499645680259	0.00521231547542632	0.0408673489216773	0.929455630522019	1	1	0.848766637604236	1	1
122	Dnmt3aV1	0.7	0.98152905533324	587.892861322087	0.997532657739751	0.952738769545496	0.00674511662030784	0.0517827802762583	0.763301160578868	1	1	0.963181111136718	1	1
123	Dnmt3aV1	0.8	1.03162651173841	824.17551283723	0.997040743402288	0.988433749612654	0.00812876262843161	0.0671493915470351	0.762242096755087	1	1	0.632168892075413	1	1
124	Dnmt3aV1	0.9	1.10569743378632	1257.42638897957	0.989822948619128	0.842891976255582	0.0103565549914411	0.136948146416772	0.972949596146636	1	1	0.98772872559848	1	1
125	Dnmt3aV1	0.95	1.18279676581852	2404.19446766936	0.987774398959116	0.995223227859017	0.0174709328813106	0.271042158024448	0.914897503166187	1	1	0.513777723261554	1	1
126	Dnmt3aV1	0.99	1.42123201044758	13954.2355304124	1.03916455644486	1.73260714685761	0.0232077413315213	0.640700029544621	0.000470451726652198	0.00907844683323431	0.335902532829669	0.0125079206087955	0.148844255244666	1
127	Dnmt3aV2	0.5	0.898577507829471	352.549454854084	0.974705736801054	0.887982179472541	0.00416782234375377	0.0331328383407394	1	1	1	0.999999999982814	1	1
128	Dnmt3aV2	0.6	0.928915102866438	441.919335644841	0.974982892657832	0.928162860617525	0.00635430844670316	0.0466789584483388	0.999999999999994	1	1	0.998720875975876	1	1
129	Dnmt3aV2	0.7	0.975590210225482	576.288752599008	0.991496981147136	0.93393315887413	0.00711909975763726	0.059958439695978	0.990384294215391	1	1	0.984601252494788	1	1
130	Dnmt3aV2	0.8	1.01897926756854	789.628577607043	0.984817504094616	0.947001607799017	0.00880755353867287	0.0982361341566133	0.999635794293889	1	1	0.854840016211402	1	1
131	Dnmt3aV2	0.9	1.10513965427187	1237.38167804917	0.989323623083225	0.829455383737981	0.0144958388648089	0.157862897553859	0.925569439375711	1	1	0.982889338757678	1	1
132	Dnmt3aV2	0.95	1.15201199819309	2023.58037959736	0.962065497635513	0.837666929317643	0.0199911294216981	0.203222139558863	0.999900084809347	1	1	0.941283602178642	1	1
133	Dnmt3aV2	0.99	1.32002142272195	6606.77065555744	0.965162243853894	0.820319968838137	0.0262756119567627	0.446280290774811	0.995320900816801	1	1	0.784981785700622	1	1
134	Dot1lV1	0.5	0.920008225893554	401.743815733503	0.997952083008055	1.01189023035733	0.00793416058443329	0.0393688292513928	0.693537700437986	1	1	0.276938012299355	1	1
135	Dot1lV1	0.6	0.949002174008884	470.065939805445	0.996066144148794	0.987279152952312	0.00772228047366934	0.0495158725224267	0.840970860991619	1	1	0.692705096606251	1	1
136	Dot1lV1	0.7	0.973416635324385	574.702220089971	0.989287966614039	0.931362025373538	0.00870790156207778	0.0668955085040171	0.992047666295914	1	1	0.977840084159054	1	1
137	Dot1lV1	0.8	1.02566999815883	803.029313834302	0.991283924766964	0.963073111684253	0.0134592946542424	0.101096301876292	0.897827986740162	1	1	0.76297912704914	1	1
138	Dot1lV1	0.9	1.1100007037129	1343.60514461056	0.993675245999294	0.900660273693653	0.0166804610584544	0.165469220030811	0.771312425343898	1	1	0.880340233394435	1	1
139	Dot1lV1	0.95	1.16383181185692	2130.85509802199	0.97193643208089	0.882073608134155	0.0185857132903188	0.226345726135343	0.998459353474569	1	1	0.846411230747376	1	1
140	Dot1lV1	0.99	1.31470901082917	4751.16967360726	0.961277958876049	0.589921999989474	0.0287504557043328	0.656512766785248	0.995852144264102	1	1	0.889575952336394	1	1
141	Dot1lV2	0.5	0.909902684098482	372.135535679311	0.986990391361741	0.937314522776571	0.00678300361234598	0.0439561607457004	0.999914779554752	1	1	0.997406121767717	1	1
142	Dot1lV2	0.6	0.945317885419958	471.540504002119	0.99219914022698	0.990376179066709	0.00663754454844599	0.0606792184635741	0.989375065210459	1	1	0.622046141956805	1	1
143	Dot1lV2	0.7	0.97955246378085	560.222090754416	0.995523838322936	0.907895537661829	0.0085315170467069	0.0725507298715002	0.848104395696424	1	1	0.99358142481595	1	1
144	Dot1lV2	0.8	1.03601864387965	862.395751550913	1.00128562722933	1.03427128454839	0.0119042271523865	0.0869617254724362	0.416180228234904	1	1	0.21993033102646	0.934703906862455	1
145	Dot1lV2	0.9	1.10162878029214	1291.46144354522	0.986180680422188	0.865706730786134	0.0154288189135086	0.157922477017464	0.960416272820721	1	1	0.952216374356851	1	1
146	Dot1lV2	0.95	1.15361350814187	2047.83939292136	0.963402946783836	0.847709017788295	0.0189989458524818	0.324534901230063	0.999920151500827	1	1	0.821147767637518	1	1
147	Dot1lV2	0.99	1.26392154235684	4469.65928922619	0.92414360167044	0.554968676833199	0.0496296353119435	0.437227146735402	0.998631196796943	1	1	0.976977716377659	1	1
148	Ep300V1	0.5	0.917514338219373	391.721616504537	0.99524691110938	0.986646866080599	0.00458293627786906	0.0297116077828074	0.97896210460662	1	1	0.810806622069272	1	1
149	Ep300V1	0.6	0.948254438066588	469.993409276528	0.995281325654925	0.987126817134954	0.00626338193313689	0.0386470026291733	0.930110522972957	1	1	0.743079702703821	1	1
150	Ep300V1	0.7	0.985989394124497	596.971725410557	1.00206572131508	0.96745197048668	0.00679337209771739	0.0545954091746505	0.275589383082276	1	1	0.878695223372881	1	1
